SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-12-2020,Single Family Residential,37 NE 65th Ave,Portland,OR,97213,546000,3,1.5,NORTH TABOR,2536,4791,1942,69,215,,Sold,,,http://www.redfin.com/OR/Portland/37-NE-65th-Ave-97213/home/26478465,RMLS,20577332,N,Y,45.5236515,-122.5974094
PAST SALE,April-10-2020,Single Family Residential,236 NE 79th Ave,Portland,OR,97213,400000,2,1.0,Portland Northeast,2128,3484,1907,132,188,,Sold,,,http://www.redfin.com/OR/Portland/236-NE-79th-Ave-97213/home/26588077,RMLS,20454501,N,Y,45.524444,-122.5822055
PAST SALE,June-1-2020,Single Family Residential,1215 NE 80th Ave,Portland,OR,97213,401000,3,2.0,MONTAVILLA,1600,4791,1944,80,251,,Sold,,,http://www.redfin.com/OR/Portland/1215-NE-80th-Ave-97213/home/26531286,RMLS,20129521,N,Y,45.531867,-122.5812143
PAST SALE,July-21-2020,Single Family Residential,925 NE 74th Ave,Portland,OR,97213,464900,4,2.0,Portland Northeast,2578,4791,1890,30,180,,Sold,,,http://www.redfin.com/OR/Portland/925-NE-74th-Ave-97213/home/26469802,RMLS,20219073,N,Y,45.5297189,-122.5870374
PAST SALE,March-25-2020,Single Family Residential,232 NE 65th Ave,Portland,OR,97213,755000,4,2.5,NORTH TABOR,2430,8276,2020,148,311,,Sold,,,http://www.redfin.com/OR/Portland/232-NE-65th-Ave-97213/home/26413237,RMLS,20440790,N,Y,45.5246304,-122.596714
PAST SALE,June-30-2020,Single Family Residential,947 NE 74th Ave,Portland,OR,97213,435000,3,2.5,Portland Northeast,1476,,2020,51,295,,Sold,,,http://www.redfin.com/OR/Portland/947-NE-74th-Ave-97213/home/171970421,RMLS,20231995,N,Y,45.5297797,-122.5870513
PAST SALE,May-4-2020,Single Family Residential,107 NE 79th Ave,Portland,OR,97213,475000,3,2.0,MONTAVILLA / NORTH TABOR,1569,3920,1890,108,303,,Sold,,,http://www.redfin.com/OR/Portland/107-NE-79th-Ave-97213/home/26612558,RMLS,20039347,N,Y,45.5235205,-122.5826533
PAST SALE,March-2-2020,Single Family Residential,408 NE 76th Ave,Portland,OR,97213,545000,4,2.0,MT TABOR,2242,4791,1906,171,243,,Sold,,,http://www.redfin.com/OR/Portland/408-NE-76th-Ave-97213/home/26599204,RMLS,18012961,N,Y,45.525654,-122.5844605
PAST SALE,June-10-2020,Single Family Residential,914 NE 65th Ave,Portland,OR,97213,650000,4,2.0,NORTH TABOR,2376,9583,1924,71,274,,Sold,,,http://www.redfin.com/OR/Portland/914-NE-65th-Ave-97213/home/26663306,RMLS,20493066,N,Y,45.5296872,-122.596134
PAST SALE,July-29-2020,Single Family Residential,105 NE 73rd Ave,Portland,OR,97213,450000,3,2.0,MONTAVILLA,1943,6534,1948,22,232,,Sold,,,http://www.redfin.com/OR/Portland/105-NE-73rd-Ave-97213/home/26448550,RMLS,20405842,N,Y,45.5237315,-122.5881631
PAST SALE,,Single Family Residential,7025 NE Oregon St,Portland,OR,97213,435000,3,1.0,,1505,5000,1954,,289,,,,,http://www.redfin.com/OR/Portland/7025-NE-Oregon-St-97213/home/26462444,,,N,Y,45.528753,-122.590831
PAST SALE,February-28-2020,Single Family Residential,1722 NE 80 Ave,Portland,OR,97213,405000,3,2.5,Portland Northeast,1445,2613,2020,174,280,,Sold,,,http://www.redfin.com/OR/Portland/1722-NE-80th-Ave-97213/home/170661789,RMLS,19425080,N,Y,45.5352647,-122.5809084
PAST SALE,April-1-2020,Single Family Residential,1690 NE 80 Ave,Portland,OR,97213,405000,3,2.5,Portland Northeast,1445,2613,2020,141,280,,Sold,,,http://www.redfin.com/OR/Portland/1690-NE-80th-Ave-97213/home/170266299,RMLS,19115076,N,Y,45.5350993,-122.5808523
PAST SALE,March-30-2020,Single Family Residential,1620 NE 65th Ave,Portland,OR,97213,430000,2,1.0,Rose City Park/South Madison,996,5227,1950,143,432,,Sold,,,http://www.redfin.com/OR/Portland/1620-NE-65th-Ave-97213/home/26519608,RMLS,20507085,N,Y,45.5346111,-122.5964105
PAST SALE,July-31-2020,Single Family Residential,7014 NE Oregon St,Portland,OR,97213,500000,5,1.5,MONTAVILLA / NORTH TABOR,2348,5227,1915,20,213,,Sold,,,http://www.redfin.com/OR/Portland/7014-NE-Oregon-St-97213/home/26461530,RMLS,20418512,N,Y,45.5284043,-122.5910224
PAST SALE,June-9-2020,Single Family Residential,320 NE 75th Ave,Portland,OR,97213,440000,3,1.0,MT TABOR VILLA,1522,4791,1913,72,289,,Sold,,,http://www.redfin.com/OR/Portland/320-NE-75th-Ave-97213/home/26490831,RMLS,20296143,N,Y,45.5250275,-122.5855537
PAST SALE,July-21-2020,Single Family Residential,803 NE 78th Ave,Portland,OR,97213,563219,3,2.0,MONTAVILLA,2160,4791,1892,30,261,,Sold,,,http://www.redfin.com/OR/Portland/803-NE-78th-Ave-97213/home/25860887,RMLS,20601596,N,Y,45.5285283,-122.5831782
PAST SALE,July-17-2020,Single Family Residential,410 NE 71st Ave,Portland,OR,97213,613000,4,3.0,MONTAVILLA,3036,4791,1911,34,202,,Sold,,,http://www.redfin.com/OR/Portland/410-NE-71st-Ave-97213/home/26585311,RMLS,20038288,N,Y,45.5257834,-122.5895831
PAST SALE,July-22-2020,Single Family Residential,1115 NE 71st Ave,Portland,OR,97213,379900,2,1.0,Portland Northeast,1064,5227,1951,29,357,,Sold,,,http://www.redfin.com/OR/Portland/1115-NE-71st-Ave-97213/home/26362794,RMLS,20577858,N,Y,45.5306265,-122.5901104
PAST SALE,July-14-2020,Single Family Residential,335 NE 72nd Ave,Portland,OR,97213,620000,4,2.0,MONTAVILLA / NORTH TABOR,2490,4356,1921,37,249,,Sold,,,http://www.redfin.com/OR/Portland/335-NE-72nd-Ave-97213/home/26543379,RMLS,20334505,N,Y,45.5252234,-122.5891503
PAST SALE,July-17-2020,Single Family Residential,415 NE 71st Ave,Portland,OR,97213,457000,3,2.0,Jonesmore/Tabor,1344,4791,1981,34,340,,Sold,,,http://www.redfin.com/OR/Portland/415-NE-71st-Ave-97213/home/26652029,RMLS,20045047,N,Y,45.525808,-122.5900623
PAST SALE,,Single Family Residential,705 NE 72nd Ave,Portland,OR,97213,,3,1.0,,1054,6098,1894,,,,Sold,,,http://www.redfin.com/OR/Portland/705-NE-72nd-Ave-97213/home/26503115,RMLS,,N,Y,45.5277573,-122.589062
PAST SALE,June-11-2020,Single Family Residential,224 NE 62nd Ave,Portland,OR,97213,660000,3,2.0,NORTH TABOR,2499,4791,1915,70,264,,Sold,,,http://www.redfin.com/OR/Portland/224-NE-62nd-Ave-97213/home/26320928,RMLS,20085991,N,Y,45.5246279,-122.5993666
PAST SALE,April-30-2020,Single Family Residential,6170 NE Beech St,Portland,OR,97213,485000,3,2.0,Portland Northeast,1984,4791,1959,112,244,,Sold,,,http://www.redfin.com/OR/Portland/6170-NE-Beech-St-97213/home/26608587,RMLS,20697805,N,Y,45.5494578,-122.5994588
PAST SALE,March-13-2020,Single Family Residential,2824 NE 62nd Ave,Portland,OR,97213,452000,2,1.0,ROSE CITY PARK,1380,4791,1922,160,328,,Sold,,,http://www.redfin.com/OR/Portland/2824-NE-62nd-Ave-97213/home/26462600,RMLS,20407842,N,Y,45.5433941,-122.599143
PAST SALE,March-30-2020,Single Family Residential,1698 NE 80 Ave,Portland,OR,97213,400000,3,2.5,Portland Northeast,1445,2613,2019,143,277,,Sold,,,http://www.redfin.com/OR/Portland/1698-NE-80th-Ave-97213/home/26505386,RMLS,19493377,N,Y,45.5351343,-122.5808757
PAST SALE,March-17-2020,Single Family Residential,3402 NE 57th Ave,Portland,OR,97213,470000,3,2.0,ROSE CITY,1280,5227,1952,156,367,,Sold,,,http://www.redfin.com/OR/Portland/3402-NE-57th-Ave-97213/home/26518882,RMLS,19061937,N,Y,45.5475841,-122.6042909
PAST SALE,February-28-2020,Single Family Residential,3227 NE 79th Ave,Portland,OR,97213,319000,2,1.0,ROSEWAY,968,5662,1912,174,330,,Sold,,,http://www.redfin.com/OR/Portland/3227-NE-79th-Ave-97213/home/25820519,RMLS,20607051,N,Y,45.5458428,-122.5822227
PAST SALE,April-7-2020,Single Family Residential,5833 NE Halsey St,Portland,OR,97213,387000,2,1.5,ROSE CITY PARK,2125,4791,1930,135,182,,Sold,,,http://www.redfin.com/OR/Portland/5833-NE-Halsey-St-97213/home/26424262,RMLS,20619949,N,Y,45.5338925,-122.6032848
PAST SALE,February-27-2020,Single Family Residential,406 NE 47th Ave,Portland,OR,97213,530000,3,1.5,North Tabor,2342,3920,1921,175,226,,Sold,,,http://www.redfin.com/OR/Portland/406-NE-47th-Ave-97213/home/25863702,RMLS,20112431,N,Y,45.5259723,-122.614689
PAST SALE,April-10-2020,Single Family Residential,4633 NE Halsey St,Portland,OR,97213,443500,2,1.0,Hollywood / Grant / Rose City,2114,4791,1922,132,210,,Sold,,,http://www.redfin.com/OR/Portland/4633-NE-Halsey-St-97213/home/26598089,RMLS,20188288,N,Y,45.5339286,-122.6153775
PAST SALE,April-28-2020,Single Family Residential,1325 NE 79th Ave,Portland,OR,97213,268000,2,1.0,Portland Northeast,1560,4791,1926,114,172,,Sold,,,http://www.redfin.com/OR/Portland/1325-NE-79th-Ave-97213/home/26517712,RMLS,20173718,N,Y,45.5325509,-122.5821595
PAST SALE,February-28-2020,Single Family Residential,3131 NE 57th Ave,Portland,OR,97213,445000,4,2.0,Rose City/Beaumont,2088,3920,1918,174,213,,Sold,,,http://www.redfin.com/OR/Portland/3131-NE-57th-Ave-97213/home/26459763,RMLS,19134557,N,Y,45.5458485,-122.6048344
PAST SALE,April-30-2020,Single Family Residential,4850 NE Halsey St,Portland,OR,97213,505000,3,1.5,Hollywood/Euclid Hts,2312,4791,1930,112,218,,Sold,,,http://www.redfin.com/OR/Portland/4850-NE-Halsey-St-97213/home/26405320,RMLS,20496137,N,Y,45.5335626,-122.6129247
PAST SALE,April-10-2020,Single Family Residential,5724 NE Hancock St,Portland,OR,97213,608000,3,2.5,Rose City,1609,2613,2018,132,378,,Sold,,,http://www.redfin.com/OR/Portland/5724-NE-Hancock-St-97213/home/26520761,RMLS,20310727,N,Y,45.5364581,-122.6042327
PAST SALE,July-14-2020,Single Family Residential,4333 NE Brazee St,Portland,OR,97213,933536,4,3.0,GRANT PARK,3036,5227,1909,37,307,,Sold,,,http://www.redfin.com/OR/Portland/4333-NE-Brazee-St-97213/home/26608602,RMLS,20564689,N,Y,45.5407772,-122.6181199
PAST SALE,July-24-2020,Single Family Residential,3414 NE 42nd Ave,Portland,OR,97213,451000,2,1.0,BEAUMONT,2646,4791,1912,27,170,,Sold,,,http://www.redfin.com/OR/Portland/3414-NE-42nd-Ave-97213/home/26396720,RMLS,20477734,N,Y,45.5478154,-122.6194383
PAST SALE,July-31-2020,Single Family Residential,4317 NE Wistaria Dr,Portland,OR,97213,1275000,4,3.0,ALAMEDA,4822,10018,1932,20,264,,Sold,,,http://www.redfin.com/OR/Portland/4317-NE-Wistaria-Dr-97213/home/26539466,RMLS,20695249,N,Y,45.5429088,-122.618651
PAST SALE,,Single Family Residential,3001 NE 44th Ave,Portland,OR,97213,1270000,4,3.5,,2800,7500,1930,,454,,,,,http://www.redfin.com/OR/Portland/3001-NE-44th-Ave-97213/home/26396797,,,N,Y,45.5447057,-122.6180448
PAST SALE,August-10-2020,Single Family Residential,3606 NE 43rd Ave,Portland,OR,97213,899000,4,2.5,BEAUMONT - WILSHIRE,3112,3484,2012,10,289,,Sold,,,http://www.redfin.com/OR/Portland/3606-NE-43rd-Ave-97213/home/26500891,RMLS,20173576,N,Y,45.5492701,-122.6190672
PAST SALE,April-17-2020,Single Family Residential,3343 NE 74th Ave,Portland,OR,97213,361000,3,1.0,ROSEWAY,1428,4791,1951,125,253,,Sold,,,http://www.redfin.com/OR/Portland/3343-NE-74th-Ave-97213/home/26596587,RMLS,20206970,N,Y,45.5470714,-122.5871235
PAST SALE,February-28-2020,Single Family Residential,2526 NE 62nd Ave,Portland,OR,97213,655000,3,2.0,ROSE CITY PARK,2202,4791,1920,174,297,,Sold,,,http://www.redfin.com/OR/Portland/2526-NE-62nd-Ave-97213/home/26438613,RMLS,20172986,N,Y,45.5414152,-122.5991626
PAST SALE,April-16-2020,Single Family Residential,6156 NE Failing St,Portland,OR,97213,458000,4,2.0,Cully,1704,8276,1923,126,269,,Sold,,,http://www.redfin.com/OR/Portland/6156-NE-Failing-St-97213/home/25839166,RMLS,20578228,N,Y,45.5509071,-122.5996826
PAST SALE,July-13-2020,Single Family Residential,3234 NE 81st Ave,Portland,OR,97213,415000,4,1.5,Portland Northeast,1248,4791,1954,38,333,,Sold,,,http://www.redfin.com/OR/Portland/3234-NE-81st-Ave-97213/home/25818480,RMLS,20255676,N,Y,45.5459313,-122.579502
PAST SALE,March-19-2020,Single Family Residential,2506 NE 60th Ave,Portland,OR,97213,460000,3,1.0,Rose City Park,2248,4791,1924,154,205,,Sold,,,http://www.redfin.com/OR/Portland/2506-NE-60th-Ave-97213/home/26303480,RMLS,20007500,N,Y,45.541131,-122.6012084
PAST SALE,April-9-2020,Single Family Residential,7917 NE Tillamook St,Portland,OR,97213,465000,3,1.0,Madison South / Rose City Park,2079,5662,1952,133,224,,Sold,,,http://www.redfin.com/OR/Portland/7917-NE-Tillamook-St-97213/home/26672149,RMLS,20006969,N,Y,45.5374477,-122.5816202
PAST SALE,May-22-2020,Single Family Residential,3344 NE 74th Ave,Portland,OR,97213,569000,4,2.0,Portland Northeast,3160,4791,1910,90,180,,Sold,,,http://www.redfin.com/OR/Portland/3344-NE-74th-Ave-97213/home/26468718,RMLS,20415444,N,Y,45.5470833,-122.5865718
PAST SALE,March-24-2020,Single Family Residential,2033 NE 62nd Ave,Portland,OR,97213,739000,3,3.0,ROSE CITY PARK,2433,4791,1932,149,304,,Sold,,,http://www.redfin.com/OR/Portland/2033-NE-62nd-Ave-97213/home/25829368,RMLS,20559884,N,Y,45.5375203,-122.5997778
PAST SALE,March-2-2020,Single Family Residential,2835 NE 67th Ave,Portland,OR,97213,420000,3,1.0,ROSE CITY COURSE,2190,4791,1922,171,192,,Sold,,,http://www.redfin.com/OR/Portland/2835-NE-67th-Ave-97213/home/26439040,RMLS,19313995,N,Y,45.543373,-122.5945809
PAST SALE,February-28-2020,Single Family Residential,3335 NE 68th Ave,Portland,OR,97213,512000,4,3.0,ROSEWAY,2427,4791,1925,174,211,,Sold,,,http://www.redfin.com/OR/Portland/3335-NE-68th-Ave-97213/home/26490980,RMLS,19088487,N,Y,45.5474423,-122.5935498
PAST SALE,February-28-2020,Single Family Residential,3625 NE 63rd Ave,Portland,OR,97213,498000,4,2.0,ROSE CITY,2062,4791,1928,174,242,,Sold,,,http://www.redfin.com/OR/Portland/3625-NE-63rd-Ave-97213/home/26615395,RMLS,19437129,N,Y,45.5493561,-122.5986199
PAST SALE,July-16-2020,Single Family Residential,3036 NE 63rd Ave,Portland,OR,97213,545000,3,2.5,Rose City Park,2603,4791,1921,35,209,,Sold,,,http://www.redfin.com/OR/Portland/3036-NE-63rd-Ave-97213/home/26527294,RMLS,20484172,N,Y,45.5452159,-122.5980721
PAST SALE,July-15-2020,Single Family Residential,3330 NE 75th Ave,Portland,OR,97213,495000,3,2.5,ROSEWAY,1543,2613,2016,36,321,,Sold,,,http://www.redfin.com/OR/Portland/3330-NE-75th-Ave-97213/home/26633054,RMLS,20076235,N,Y,45.5469087,-122.5856971
PAST SALE,July-16-2020,Single Family Residential,6127 NE Milton St,Portland,OR,97213,375000,2,1.0,ROSE CITY/BEAUMONT,1604,4791,1924,35,234,,Sold,,,http://www.redfin.com/OR/Portland/6127-NE-Milton-St-97213/home/26552614,RMLS,20601605,N,Y,45.5490809,-122.6002523
PAST SALE,February-28-2020,Single Family Residential,3134 NE 76th Ave,Portland,OR,97213,234600,1,1.0,Roseway,600,4791,1914,174,391,,Sold,,,http://www.redfin.com/OR/Portland/3134-NE-76th-Ave-97213/home/26408258,RMLS,19655055,N,Y,45.5451345,-122.5846647
PAST SALE,February-26-2020,Single Family Residential,3329 NE 74th Ave,Portland,OR,97213,471500,3,2.5,ROSEWAY HEIGHTS,1803,2613,2015,176,262,,Sold,,,http://www.redfin.com/OR/Portland/3329-NE-74th-Ave-97213/home/26513113,RMLS,20404362,N,Y,45.5468535,-122.5872039
PAST SALE,May-1-2020,Single Family Residential,7655 NE Alameda St,Portland,OR,97213,625000,2,2.0,Alameda,3520,7840,1953,111,178,,Sold,,,http://www.redfin.com/OR/Portland/7655-NE-Alameda-St-97213/home/26532220,RMLS,19518579,N,Y,45.5428847,-122.5842147
PAST SALE,March-20-2020,Single Family Residential,6605 NE Fremont St,Portland,OR,97213,600000,3,2.0,ROSE CITY PARK,2272,5662,1925,153,264,,Sold,,,http://www.redfin.com/OR/Portland/6605-NE-Fremont-St-97213/home/25780203,RMLS,20279988,N,Y,45.548399,-122.5950569
PAST SALE,July-10-2020,Single Family Residential,2714 NE 60th Ave,Portland,OR,97213,690000,3,2.5,ROSE CITY,2661,3920,2013,41,259,,Sold,,,http://www.redfin.com/OR/Portland/2714-NE-60th-Ave-97213/home/44630060,RMLS,20303319,N,Y,45.5426038,-122.6011969
PAST SALE,June-12-2020,Single Family Residential,3810 NE 64th Ave,Portland,OR,97213,453000,2,1.0,ROSEWAY,1554,4791,1926,69,292,,Sold,,,http://www.redfin.com/OR/Portland/3810-NE-64th-Ave-97213/home/26538582,RMLS,20343622,N,Y,45.5505143,-122.5970539
PAST SALE,,Single Family Residential,3125 NE 74th Ave,Portland,OR,97213,305000,3,1.0,,1448,5000,1914,,211,,,,,http://www.redfin.com/OR/Portland/3125-NE-74th-Ave-97213/home/26563434,,,N,Y,45.5450019,-122.5871697
PAST SALE,July-27-2020,Single Family Residential,3205 NE 75th Ave,Portland,OR,97213,557500,5,2.0,ROSEWAY,2194,4791,1929,24,254,,Sold,,,http://www.redfin.com/OR/Portland/3205-NE-75th-Ave-97213/home/26618677,RMLS,20108527,N,Y,45.5455335,-122.5861488
PAST SALE,April-20-2020,Single Family Residential,3732 NE 67th Ave,Portland,OR,97213,318000,2,1.0,ROSEWAY,1646,4791,1927,122,193,,Sold,,,http://www.redfin.com/OR/Portland/3732-NE-67th-Ave-97213/home/26310471,RMLS,20215821,N,Y,45.5501757,-122.5939986
PAST SALE,April-20-2020,Single Family Residential,3616 NE 75th Ave,Portland,OR,97213,329000,1,2.0,Portland Northeast,929,2613,1925,122,354,,Sold,,,http://www.redfin.com/OR/Portland/3616-NE-75th-Ave-97213/home/26400426,RMLS,20565606,N,Y,45.5491236,-122.5856202
PAST SALE,,Single Family Residential,5944 NE Failing St,Portland,OR,97213,435000,2,2.0,,1413,8911,1932,,308,,,,,http://www.redfin.com/OR/Portland/5944-NE-Failing-St-97213/home/26676633,,,N,Y,45.550833,-122.6017142
PAST SALE,August-17-2020,Single Family Residential,3524 NE 79th Ave,Portland,OR,97213,435000,3,1.0,Roseway,1657,4791,1927,3,263,,Sold,,,http://www.redfin.com/OR/Portland/3524-NE-79th-Ave-97213/home/26518661,RMLS,20167614,N,Y,45.5485708,-122.5815302
PAST SALE,July-22-2020,Single Family Residential,6949 NE Stanton St,Portland,OR,97213,419000,2,1.0,Portland Northeast,1317,5662,1927,29,318,,Sold,,,http://www.redfin.com/OR/Portland/6949-NE-Stanton-St-97213/home/25866820,RMLS,20688110,N,Y,45.5438386,-122.5910668
PAST SALE,July-23-2020,Single Family Residential,2205 NE 80th Ave,Portland,OR,97213,360000,2,1.0,Portland Northeast,844,6534,1950,28,427,,Sold,,,http://www.redfin.com/OR/Portland/2205-NE-80th-Ave-97213/home/26597589,RMLS,20429326,N,Y,45.5381968,-122.5811081
PAST SALE,July-20-2020,Single Family Residential,1904 NE 62nd Ave,Portland,OR,97213,705000,5,3.0,ROSE CITY PARK,2700,4791,1933,31,261,,Sold,,,http://www.redfin.com/OR/Portland/1904-NE-62nd-Ave-97213/home/26513813,RMLS,20141867,N,Y,45.5363037,-122.5992133
PAST SALE,June-18-2020,Single Family Residential,3442 NE 67th Ave,Portland,OR,97213,434000,2,1.0,ROSEWAY,1568,4791,1926,63,277,,Sold,,,http://www.redfin.com/OR/Portland/3442-NE-67th-Ave-97213/home/26606905,RMLS,20067138,N,Y,45.5480576,-122.5940356
PAST SALE,August-18-2020,Single Family Residential,2000 NE 78th Ave,Portland,OR,97213,450000,3,3.0,MADISON SOUTH,2516,4791,1949,2,179,,Sold,,,http://www.redfin.com/OR/Portland/2000-NE-78th-Ave-97213/home/26373207,RMLS,20464606,N,Y,45.536593,-122.582791
PAST SALE,July-10-2020,Single Family Residential,2815 NE 64th Ave,Portland,OR,97213,626203,3,2.0,Portland Northeast,1755,4791,1925,41,357,,Sold,,,http://www.redfin.com/OR/Portland/2815-NE-64th-Ave-97213/home/26481599,RMLS,20621634,N,Y,45.5430971,-122.5976293
PAST SALE,July-10-2020,Single Family Residential,3435 NE 66th Ave,Portland,OR,97213,325000,2,1.0,Portland Northeast,912,4791,1921,41,356,,Sold,,,http://www.redfin.com/OR/Portland/3435-NE-66th-Ave-97213/home/26508797,RMLS,20413691,N,Y,45.5479828,-122.5955876
PAST SALE,March-11-2020,Single Family Residential,3134 NE 67th Ave,Portland,OR,97213,385000,2,2.0,Roseway,1360,4791,1923,162,283,,Sold,,,http://www.redfin.com/OR/Portland/3134-NE-67th-Ave-97213/home/26601846,RMLS,20490649,N,Y,45.545891,-122.5940637
PAST SALE,May-22-2020,Single Family Residential,3305 NE 65th Ave,Portland,OR,97213,520000,3,1.0,Rose City Park,2290,4791,1925,90,227,,Sold,,,http://www.redfin.com/OR/Portland/3305-NE-65th-Ave-97213/home/26611938,RMLS,20463756,N,Y,45.5470307,-122.5966376
PAST SALE,July-16-2020,Single Family Residential,2476 NE 50th Ave,Portland,OR,97213,825000,5,3.0,ROSE CITY PARK,2874,4791,1910,35,287,,Sold,,,http://www.redfin.com/OR/Portland/2476-NE-50th-Ave-97213/home/26606196,RMLS,20148754,N,Y,45.5405731,-122.6116918
PAST SALE,April-13-2020,Single Family Residential,2472 NE 51st Ave,Portland,OR,97213,600000,4,2.0,Portland Northeast,2266,4791,1912,129,265,,Sold,,,http://www.redfin.com/OR/Portland/2472-NE-51st-Ave-97213/home/26479059,RMLS,20505907,N,Y,45.5408204,-122.6106617
PAST SALE,May-15-2020,Single Family Residential,3225 NE 65th Ave,Portland,OR,97213,587000,4,2.0,Portland Northeast,2532,4791,1922,97,232,,Sold,,,http://www.redfin.com/OR/Portland/3225-NE-65th-Ave-97213/home/26427640,RMLS,20271266,N,Y,45.5464615,-122.5966181
PAST SALE,March-12-2020,Single Family Residential,6855 NE Morris St,Portland,OR,97213,526500,4,3.0,Portland Northeast,3232,6534,1916,161,163,,Sold,,,http://www.redfin.com/OR/Portland/6855-NE-Morris-St-97213/home/26607477,RMLS,20694845,N,Y,45.5447298,-122.5921357
PAST SALE,July-31-2020,Single Family Residential,3404 NE 75th Ave,Portland,OR,97213,355000,2,1.0,ROSEWAY,1584,4791,1910,20,224,,Sold,,,http://www.redfin.com/OR/Portland/3404-NE-75th-Ave-97213/home/26408579,RMLS,20415869,N,Y,45.5473467,-122.5856509
PAST SALE,August-14-2020,Single Family Residential,3224 NE 74th Ave,Portland,OR,97213,400000,3,1.0,Portland Northeast,1786,4791,1915,6,224,,Sold,,,http://www.redfin.com/OR/Portland/3224-NE-74th-Ave-97213/home/26488231,RMLS,20457417,N,Y,45.5458384,-122.5866095
PAST SALE,July-24-2020,Single Family Residential,7012 NE Siskiyou St,Portland,OR,97213,435000,3,2.0,ROSEWAY,1353,2613,1915,27,322,,Sold,,,http://www.redfin.com/OR/Portland/7012-NE-Siskiyou-St-97213/home/25754877,RMLS,20650254,N,Y,45.5451246,-122.5905149
