SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-24-2020,Single Family Residential,4216 NE 22nd Ave,Portland,OR,97211,550000,3,2.0,Portland Northeast,1560,4791,1950,57,353,,Sold,,,http://www.redfin.com/OR/Portland/4216-NE-22nd-Ave-97211/home/25837460,RMLS,20479407,N,Y,45.5539211,-122.6426838
PAST SALE,June-5-2020,Single Family Residential,6105 NE Garfield Ave,Portland,OR,97211,555000,3,1.0,PIEDMONT,2164,4791,1941,76,256,,Sold,,,http://www.redfin.com/OR/Portland/6105-NE-Garfield-Ave-97211/home/25799613,RMLS,20443549,N,Y,45.5669958,-122.6628508
PAST SALE,April-21-2020,Single Family Residential,5837 NE Cleveland Ave,Portland,OR,97211,486000,3,3.0,Portland Northeast,2868,4791,1909,121,169,,Sold,,,http://www.redfin.com/OR/Portland/5837-NE-Cleveland-Ave-97211/home/26416591,RMLS,20151059,N,Y,45.5657374,-122.6661356
PAST SALE,May-29-2020,Single Family Residential,704 NE Killingsworth Ct,Portland,OR,97211,500000,3,2.0,Portland Northeast,2048,2613,1907,83,244,,Sold,,,http://www.redfin.com/OR/Portland/704-NE-Killingsworth-Ct-97211/home/26649164,RMLS,20008446,N,Y,45.5621553,-122.6587023
PAST SALE,June-5-2020,Single Family Residential,852 NE Ainsworth St,Portland,OR,97211,614000,4,3.0,KING,3034,4791,1923,76,202,,Sold,,,http://www.redfin.com/OR/Portland/852-NE-Ainsworth-St-97211/home/26556279,RMLS,20272435,N,Y,45.5661127,-122.6567493
PAST SALE,April-6-2020,Single Family Residential,4823 NE Mallory Ave,Portland,OR,97211,474900,3,2.5,WILLIAMS CORRIDOR,1485,2613,2004,136,320,,Sold,,,http://www.redfin.com/OR/Portland/4823-NE-Mallory-Ave-97211/home/26461748,RMLS,19529898,N,Y,45.5580042,-122.6639552
PAST SALE,June-3-2020,Single Family Residential,4020 NE Rosa Parks Way,Portland,OR,97211,665000,3,2.5,CONCORDIA,3176,9583,1957,78,209,,Sold,,,http://www.redfin.com/OR/Portland/4020-NE-Rosa-Parks-Way-97211/home/25820268,RMLS,20457168,N,Y,45.5698537,-122.6222648
PAST SALE,,Single Family Residential,5825 NE 13th Ave,Portland,OR,97211,250638,2,1.0,,1018,5000,1924,,246,,,,,http://www.redfin.com/OR/Portland/5825-NE-13th-Ave-97211/home/26573233,,,N,Y,45.564982,-122.6523186
PAST SALE,April-2-2020,Single Family Residential,5823 NE 12th Ave,Portland,OR,97211,615000,4,2.5,VERNON,2434,4791,1928,140,253,,Sold,,,http://www.redfin.com/OR/Portland/5823-NE-12th-Ave-97211/home/26625617,RMLS,20669872,N,Y,45.5649735,-122.6533723
PAST SALE,March-25-2020,Single Family Residential,6427 NE 6th Ave,Portland,OR,97211,515000,2,1.0,Portland Northeast,2043,3920,1916,148,252,,Sold,,,http://www.redfin.com/OR/Portland/6427-NE-6th-Ave-97211/home/25779492,RMLS,20420665,N,Y,45.5695127,-122.659618
PAST SALE,June-25-2020,Single Family Residential,5529 NE 25th Ave,Portland,OR,97211,685000,3,3.0,CONCORDIA,3256,5227,1937,56,210,,Sold,,,http://www.redfin.com/OR/Portland/5529-NE-25th-Ave-97211/home/26312602,RMLS,20251979,N,Y,45.5633245,-122.640543
PAST SALE,June-18-2020,Single Family Residential,952 NE Winona St,Portland,OR,97211,447500,4,2.0,WOODLAWN/DEKUM TRIANGLE,1560,4791,1973,63,287,,Sold,,,http://www.redfin.com/OR/Portland/952-NE-Winona-St-97211/home/26518956,RMLS,20319184,N,Y,45.5711603,-122.6543473
PAST SALE,June-2-2020,Single Family Residential,6325 NE 7th Ave,Portland,OR,97211,785000,5,3.5,Portland Northeast,3052,4791,1911,79,257,,Sold,,,http://www.redfin.com/OR/Portland/6325-NE-7th-Ave-97211/home/26496307,RMLS,20188959,N,Y,45.5686802,-122.6586214
PAST SALE,,Single Family Residential,434 NE Buffalo St,Portland,OR,97211,275000,1,1.0,,1296,5000,1924,,212,,,,,http://www.redfin.com/OR/Portland/434-NE-Buffalo-St-97211/home/26558135,,,N,Y,45.5749525,-122.6604873
PAST SALE,March-23-2020,Single Family Residential,4412 NE 26th Ave,Portland,OR,97211,520000,3,1.0,ALAMEDA,2409,4791,1924,150,216,,Sold,,,http://www.redfin.com/OR/Portland/4412-NE-26th-Ave-97211/home/26479388,RMLS,20363783,N,Y,45.5551644,-122.6386726
PAST SALE,March-27-2020,Single Family Residential,4412 NE 18th Ave,Portland,OR,97211,563000,3,2.0,SABIN/ALBERTA ARTS,2147,4791,1909,146,262,,Sold,,,http://www.redfin.com/OR/Portland/4412-NE-18th-Ave-97211/home/26616151,RMLS,20141979,N,Y,45.5551748,-122.6469865
PAST SALE,May-29-2020,Single Family Residential,4325 NE 15th Ave,Portland,OR,97211,725000,3,2.5,Portland Northeast,2884,4791,1911,83,251,,Sold,,,http://www.redfin.com/OR/Portland/4325-NE-15th-Ave-97211/home/26490381,RMLS,20390032,N,Y,45.5548103,-122.6505637
PAST SALE,June-4-2020,Single Family Residential,4814 NE 25th Ave,Portland,OR,97211,385000,1,2.0,ALBERTA ARTS / VERNON,1300,3049,1911,77,296,,Sold,,,http://www.redfin.com/OR/Portland/4814-NE-25th-Ave-97211/home/26411283,RMLS,20633135,N,Y,45.557915,-122.6397139
PAST SALE,April-20-2020,Single Family Residential,4728 NE 24th Ave,Portland,OR,97211,525000,2,1.0,Alberta Arts,2178,,1909,122,241,,Sold,,,http://www.redfin.com/OR/Portland/4728-NE-24th-Ave-97211/home/26492940,RMLS,20448390,N,Y,45.5573534,-122.640697
PAST SALE,May-28-2020,Single Family Residential,5345 NE 41st Ave,Portland,OR,97211,475000,2,1.0,Concordia,1194,4791,1949,84,398,,Sold,,,http://www.redfin.com/OR/Portland/5345-NE-41st-Ave-97211/home/25763827,RMLS,20091471,N,Y,45.5620012,-122.6216804
PAST SALE,,Single Family Residential,3625 NE Webster St,Portland,OR,97211,365000,2,1.0,,1080,5390,1949,,338,,,,,http://www.redfin.com/OR/Portland/3625-NE-Webster-St-97211/home/26337838,,,N,Y,45.5599889,-122.6259129
PAST SALE,May-14-2020,Single Family Residential,136 NE Morgan St,Portland,OR,97211,440000,2,1.0,Portland Northeast,1822,4791,1949,98,241,,Sold,,,http://www.redfin.com/OR/Portland/136-NE-Morgan-St-97211/home/26538998,RMLS,20142311,N,Y,45.5742864,-122.6641064
PAST SALE,June-12-2020,Single Family Residential,1704 NE Bryant St,Portland,OR,97211,427000,2,1.0,WOODLAWN / CONCORDIA,1728,4791,1906,69,247,,Sold,,,http://www.redfin.com/OR/Portland/1704-NE-Bryant-St-97211/home/26525475,RMLS,20429823,N,Y,45.5730977,-122.6481705
PAST SALE,May-27-2020,Single Family Residential,6725 NE Cleveland Ave,Portland,OR,97211,608500,4,2.0,PIEDMONT,2330,4791,1929,85,261,,Sold,,,http://www.redfin.com/OR/Portland/6725-NE-Cleveland-Ave-97211/home/26587313,RMLS,20562990,N,Y,45.5716189,-122.6660109
PAST SALE,May-20-2020,Single Family Residential,6526 NE Rodney Ave,Portland,OR,97211,605000,3,1.5,Portland Northeast,2240,4791,1911,92,270,,Sold,,,http://www.redfin.com/OR/Portland/6526-NE-Rodney-Ave-97211/home/26624900,RMLS,20500927,N,Y,45.570462,-122.6641011
PAST SALE,June-25-2020,Single Family Residential,515 NE Holland St,Portland,OR,97211,355300,2,1.0,Portland Northeast,1088,4791,1951,56,327,,Sold,,,http://www.redfin.com/OR/Portland/515-NE-Holland-St-97211/home/26494835,RMLS,20357909,N,Y,45.5759841,-122.6599641
PAST SALE,,Single Family Residential,6524 NE Garfield Ave,Portland,OR,97211,537000,4,2.0,,1555,4520,1910,,345,,,,,http://www.redfin.com/OR/Portland/6524-NE-Garfield-Ave-97211/home/26615571,,,N,Y,45.5704649,-122.6621345
PAST SALE,,Single Family Residential,1747 NE Buffalo St,Portland,OR,97211,380000,4,2.0,,1760,7784,1920,,216,,,,,http://www.redfin.com/OR/Portland/1747-NE-Buffalo-St-97211/home/25800397,,,N,Y,45.5749928,-122.647263
PAST SALE,July-15-2020,Single Family Residential,5817 NE 32nd Pl,Portland,OR,97211,457000,2,1.0,Portland Northeast,1800,4791,1920,36,254,,Sold,,,http://www.redfin.com/OR/Portland/5817-NE-32nd-Pl-97211/home/26527988,RMLS,20272808,N,Y,45.5647561,-122.6320892
PAST SALE,March-16-2020,Single Family Residential,6336 NE Rodney Ave,Portland,OR,97211,525000,3,1.5,PIEDMONT,2388,4791,1910,157,220,,Sold,,,http://www.redfin.com/OR/Portland/6336-NE-Rodney-Ave-97211/home/26581557,RMLS,20586451,N,Y,45.5682947,-122.6644455
PAST SALE,April-3-2020,Single Family Residential,1416 NE Ainsworth St,Portland,OR,97211,530000,4,2.5,Portland Northeast,2413,4791,1945,139,220,,Sold,,,http://www.redfin.com/OR/Portland/1416-NE-Ainsworth-St-97211/home/26519878,RMLS,20226406,N,Y,45.5660994,-122.650628
PAST SALE,August-12-2020,Single Family Residential,828 NE Liberty St,Portland,OR,97211,743000,4,3.5,WOODLAWN,2700,3591,2013,8,275,,Sold,,,http://www.redfin.com/OR/Portland/828-NE-Liberty-St-97211/unit-A/home/49682637,RMLS,20278807,N,Y,45.5709428,-122.6565575
PAST SALE,August-7-2020,Single Family Residential,6209 NE 24th Ave,Portland,OR,97211,630000,3,2.5,Concordia,2508,4791,1938,13,251,,Sold,,,http://www.redfin.com/OR/Portland/6209-NE-24th-Ave-97211/home/26491396,RMLS,20501668,N,Y,45.567664,-122.641633
PAST SALE,July-10-2020,Single Family Residential,5135 NE 20th Ave,Portland,OR,97211,650000,4,2.0,ALBERTA ARTS DISTRICT,2470,4791,1906,41,263,,Sold,,,http://www.redfin.com/OR/Portland/5135-NE-20th-Ave-97211/home/26311183,RMLS,20596521,N,Y,45.5602086,-122.6451361
PAST SALE,April-20-2020,Single Family Residential,3210 NE Liberty Ct,Portland,OR,97211,625000,5,2.5,CONCORDIA,2664,6969,1959,122,235,,Sold,,,http://www.redfin.com/OR/Portland/3210-NE-Liberty-Ct-97211/home/26305954,RMLS,20494186,N,Y,45.571249,-122.632063
PAST SALE,June-22-2020,Single Family Residential,4010 NE Liberty Ter,Portland,OR,97211,700000,3,3.0,CONCORDIA/KENNEDY SCHOOL,3316,7405,1959,59,211,,Sold,,,http://www.redfin.com/OR/Portland/4010-NE-Liberty-Ter-97211/home/26601742,RMLS,20032039,N,Y,45.5702717,-122.6226936
PAST SALE,May-28-2020,Single Family Residential,4529 NE 34th Ave,Portland,OR,97211,828000,3,4.0,Portland Northeast,2786,4791,2014,84,297,,Sold,,,http://www.redfin.com/OR/Portland/4529-NE-34th-Ave-97211/home/26563409,RMLS,20304376,N,Y,45.5556098,-122.6299664
PAST SALE,June-3-2020,Single Family Residential,3406 NE Rosa Parks Way,Portland,OR,97211,345000,2,1.0,Oregon Heights,2088,4791,1948,78,165,,Sold,,,http://www.redfin.com/OR/Portland/3406-NE-Rosa-Parks-Way-97211/home/26320753,RMLS,20140341,N,Y,45.5698412,-122.6293079
PAST SALE,April-17-2020,Single Family Residential,5307 NE 38th Ave,Portland,OR,97211,430000,2,1.0,Concordia,1306,4791,1922,125,329,,Sold,,,http://www.redfin.com/OR/Portland/5307-NE-38th-Ave-97211/home/26502686,RMLS,20255161,N,Y,45.5614655,-122.6247358
PAST SALE,May-7-2020,Single Family Residential,3207 NE Ainsworth St,Portland,OR,97211,592000,4,2.0,Portland Northeast,2816,5662,1932,105,210,,Sold,,,http://www.redfin.com/OR/Portland/3207-NE-Ainsworth-St-97211/home/26313247,RMLS,20355383,N,Y,45.5666201,-122.6325612
PAST SALE,July-2-2020,Single Family Residential,4423 NE 33rd Ave,Portland,OR,97211,565000,3,2.0,ALAMEDA,1972,3049,1926,49,287,,Sold,,,http://www.redfin.com/OR/Portland/4423-NE-33rd-Ave-97211/home/26394069,RMLS,20542413,N,Y,45.5552155,-122.6309354
PAST SALE,July-1-2020,Single Family Residential,4946 NE 35th Pl,Portland,OR,97211,576000,4,2.0,CONCORDIA,1832,3920,1913,50,314,,Sold,,,http://www.redfin.com/OR/Portland/4946-NE-35th-Pl-97211/home/25750937,RMLS,20220305,N,Y,45.558998,-122.6273391
PAST SALE,April-17-2020,Single Family Residential,3417 NE Liberty St,Portland,OR,97211,400000,2,1.0,CONCORDIA NEIGHBORHOOD,1728,7840,1948,125,231,,Sold,,,http://www.redfin.com/OR/Portland/3417-NE-Liberty-St-97211/home/26299087,RMLS,20372957,N,Y,45.5708664,-122.6290601
PAST SALE,July-9-2020,Single Family Residential,4334 NE Cesar E Chavez Blvd,Portland,OR,97211,717500,3,2.0,BEAUMONT WILSHIRE,2835,5227,1938,42,253,,Sold,,,http://www.redfin.com/OR/Portland/4334-NE-Cesar-E-Chavez-Blvd-97211/home/26401826,RMLS,20071352,N,Y,45.554247,-122.6231704
PAST SALE,June-30-2020,Single Family Residential,5906 NE 32nd Pl,Portland,OR,97211,468500,2,1.0,CONCORDIA,1437,4791,1923,51,326,,Sold,,,http://www.redfin.com/OR/Portland/5906-NE-32nd-Pl-97211/home/26598026,RMLS,20340162,N,Y,45.5654443,-122.6314808
PAST SALE,April-24-2020,Single Family Residential,3625 NE Killingsworth St,Portland,OR,97211,400000,3,1.0,Portland Northeast,1652,4791,1927,118,242,,Sold,,,http://www.redfin.com/OR/Portland/3625-NE-Killingsworth-St-97211/home/26543090,RMLS,20345919,N,Y,45.5629423,-122.6259355
PAST SALE,June-18-2020,Single Family Residential,3315 NE Rosa Parks Way,Portland,OR,97211,450000,2,1.0,CONCORDIA,1728,5227,1948,63,260,,Sold,,,http://www.redfin.com/OR/Portland/3315-NE-Rosa-Parks-Way-97211/home/26401758,RMLS,20664396,N,Y,45.5701951,-122.630258
PAST SALE,July-14-2020,Single Family Residential,5418 NE 36th Ave,Portland,OR,97211,416000,3,1.0,Concordia,858,5662,1971,37,485,,Sold,,,http://www.redfin.com/OR/Portland/5418-NE-36th-Ave-97211/home/26652837,RMLS,20189649,N,Y,45.5622861,-122.6262833
PAST SALE,May-15-2020,Single Family Residential,4433 NE 38th Ave,Portland,OR,97211,714250,3,2.0,Portland Northeast,2694,8276,1950,97,265,,Sold,,,http://www.redfin.com/OR/Portland/4433-NE-38th-Ave-97211/home/26591738,RMLS,20512606,N,Y,45.5550676,-122.6247174
PAST SALE,August-11-2020,Single Family Residential,5326 NE Cesar E Chavez Blvd,Portland,OR,97211,485000,4,1.0,Portland Northeast,2140,7405,1941,9,227,,Sold,,,http://www.redfin.com/OR/Portland/5326-NE-Cesar-E-Chavez-Blvd-97211/home/26410456,RMLS,20450838,N,Y,45.5617285,-122.6231753
PAST SALE,July-10-2020,Single Family Residential,1034 NE Dean St,Portland,OR,97211,605000,3,2.0,WOODLAWN/DEKUM,1996,4791,1924,41,303,,Sold,,,http://www.redfin.com/OR/Portland/1034-NE-Dean-St-97211/home/25764949,RMLS,20133605,N,Y,45.5704481,-122.6540023
PAST SALE,,Single Family Residential,1420 NE Junior St,Portland,OR,97211,255000,2,1.0,,864,5000,1949,,295,,,,,http://www.redfin.com/OR/Portland/1420-NE-Junior-St-97211/home/26521850,,,N,Y,45.571007,-122.6504596
PAST SALE,July-9-2020,Single Family Residential,6842 NE 6th Ave,Portland,OR,97211,488000,3,2.0,DEKUM TRIANGLE / WOODLAWN,1176,4791,1997,42,415,,Sold,,,http://www.redfin.com/OR/Portland/6842-NE-6th-Ave-97211/home/26299055,RMLS,20581686,N,Y,45.5725243,-122.6590779
PAST SALE,July-15-2020,Single Family Residential,5230 NE 28th Ave,Portland,OR,97211,599000,5,2.0,ALBERTA ARTS,2964,3920,1912,36,202,,Sold,,,http://www.redfin.com/OR/Portland/5230-NE-28th-Ave-97211/home/26545310,RMLS,20437469,N,Y,45.5607574,-122.6366156
PAST SALE,June-3-2020,Single Family Residential,5420 NE 28th Ave,Portland,OR,97211,630000,3,2.5,Portland Northeast,1795,3920,1908,78,351,,Sold,,,http://www.redfin.com/OR/Portland/5420-NE-28th-Ave-97211/home/26658270,RMLS,20379370,N,Y,45.5623649,-122.6364757
PAST SALE,March-27-2020,Single Family Residential,6644 NE 26th Ave,Portland,OR,97211,530000,3,2.0,Concordia,1665,4791,1947,146,318,,Sold,,,http://www.redfin.com/OR/Portland/6644-NE-26th-Ave-97211/home/26607724,RMLS,20449143,N,Y,45.5712033,-122.6389292
PAST SALE,March-11-2020,Single Family Residential,5236 NE 24th Ave,Portland,OR,97211,649000,4,3.0,Portland Northeast,2720,3920,1909,162,239,,Sold,,,http://www.redfin.com/OR/Portland/5236-NE-24th-Ave-97211/home/26310028,RMLS,20116283,N,Y,45.5608629,-122.6406529
PAST SALE,June-5-2020,Single Family Residential,6414 NE 26th Ave,Portland,OR,97211,435000,2,1.0,IRVINGTON PARK,2109,4791,1942,76,206,,Sold,,,http://www.redfin.com/OR/Portland/6414-NE-26th-Ave-97211/home/26537797,RMLS,20217764,N,Y,45.5694335,-122.6389328
PAST SALE,July-31-2020,Single Family Residential,2706 NE Ainsworth St,Portland,OR,97211,698000,4,3.0,CONCORDIA,3320,5662,1938,20,210,,Sold,,,http://www.redfin.com/OR/Portland/2706-NE-Ainsworth-St-97211/home/26313507,RMLS,20499820,N,Y,45.5660223,-122.6378973
PAST SALE,May-26-2020,Single Family Residential,5844 NE 22nd Ave,Portland,OR,97211,519000,4,2.0,CONCORDIA / ALBERTA,2435,4791,1929,86,213,,Sold,,,http://www.redfin.com/OR/Portland/5844-NE-22nd-Ave-97211/home/26480809,RMLS,20513918,N,Y,45.565131,-122.643178
PAST SALE,June-12-2020,Single Family Residential,5948 NE 22nd Ave,Portland,OR,97211,790000,4,3.0,CONCORDIA / ALBERTA,2687,5662,1942,69,294,,Sold,,,http://www.redfin.com/OR/Portland/5948-NE-22nd-Ave-97211/home/26313709,RMLS,20324200,N,Y,45.5660388,-122.6432405
PAST SALE,July-17-2020,Single Family Residential,6039 NE 32nd Ave,Portland,OR,97211,766000,5,2.5,Concordia,3728,4791,1911,34,205,,Sold,,,http://www.redfin.com/OR/Portland/6039-NE-32nd-Ave-97211/unit-A/home/26313287,RMLS,20443677,N,Y,45.5670285,-122.6330842
PAST SALE,July-9-2020,Single Family Residential,4833 NE 19th Ave,Portland,OR,97211,637250,3,2.5,ALBERTA ARTS / VERNON,3104,4791,1910,42,205,,Sold,,,http://www.redfin.com/OR/Portland/4833-NE-19th-Ave-97211/home/26493528,RMLS,20265122,N,Y,45.5582529,-122.6461066
PAST SALE,March-9-2020,Single Family Residential,66 NE Baldwin St,Portland,OR,97211,309000,2,1.0,Portland Northeast,1262,4791,1947,164,245,,Sold,,,http://www.redfin.com/OR/Portland/66-NE-Baldwin-St-97211/home/26556890,RMLS,20138635,N,Y,45.5784716,-122.6654263
PAST SALE,May-15-2020,Single Family Residential,5026 NE Mallory Ave,Portland,OR,97211,760000,4,3.0,Piedmont,2440,4791,1922,97,311,,Sold,,,http://www.redfin.com/OR/Portland/5026-NE-Mallory-Ave-97211/home/26579157,RMLS,20479001,N,Y,45.5595304,-122.6634281
PAST SALE,,Single Family Residential,8855 NE Levee Rd,Portland,OR,97211,430000,2,1.0,,944,68389,1950,,456,,,,,http://www.redfin.com/OR/Portland/8855-NE-Levee-Rd-97211/home/26605327,,,N,Y,45.5876895,-122.6469526
PAST SALE,June-25-2020,Single Family Residential,4357 NE 34th Ave,Portland,OR,97211,750000,4,3.0,BEAUMONT / WILSHIRE,2246,2613,2020,56,334,,Sold,,,http://www.redfin.com/OR/Portland/4357-NE-34th-Ave-97211/home/49695067,RMLS,20033106,N,Y,45.5544099,-122.629969
PAST SALE,June-26-2020,Single Family Residential,4113 NE 8th Ave,Portland,OR,97211,525000,3,3.0,Portland Northeast,1830,4791,1906,55,287,,Sold,,,http://www.redfin.com/OR/Portland/4113-NE-8th-Ave-97211/home/25805301,RMLS,20372238,N,Y,45.553583,-122.6578603
PAST SALE,April-27-2020,Single Family Residential,717 NE Mason St,Portland,OR,97211,417500,2,1.0,KING,1914,3920,1898,115,218,,Sold,,,http://www.redfin.com/OR/Portland/717-NE-Mason-St-97211/home/26577600,RMLS,19619013,N,Y,45.5534669,-122.6581904
PAST SALE,February-24-2020,Single Family Residential,2380 NE Jarrett St,Portland,OR,97211,729000,4,3.5,CONCORDIA / ALBERTA ARTS,2935,2613,2019,178,248,,Sold,,,http://www.redfin.com/OR/Portland/2380-NE-Jarrett-St-97211/home/167108110,RMLS,19005086,N,Y,45.5642958,-122.6414251
PAST SALE,May-8-2020,Single Family Residential,6105 NE 16th Ave,Portland,OR,97211,501000,3,2.0,WOODLAWN,1456,4791,1928,104,344,,Sold,,,http://www.redfin.com/OR/Portland/6105-NE-16th-Ave-97211/home/26617708,RMLS,20068382,N,Y,45.5670748,-122.6492522
PAST SALE,July-15-2020,Single Family Residential,1820 NE Buffalo St,Portland,OR,97211,308680,3,1.0,Woodlawn,1220,4791,1974,36,253,,Sold,,,http://www.redfin.com/OR/Portland/1820-NE-Buffalo-St-97211/home/26513429,RMLS,20425912,N,Y,45.5745806,-122.6462379
PAST SALE,August-12-2020,Single Family Residential,1034 NE Prescott St,Portland,OR,97211,830000,5,3.5,KING/SABIN,2639,4356,1910,8,315,,Sold,,,http://www.redfin.com/OR/Portland/1034-NE-Prescott-St-97211/home/25766754,RMLS,20165954,N,Y,45.5552842,-122.6548609
PAST SALE,July-31-2020,Single Family Residential,4333 NE 32nd Ave,Portland,OR,97211,810000,5,3.0,Alameda,3814,4791,1922,20,212,,Sold,,,http://www.redfin.com/OR/Portland/4333-NE-32nd-Ave-97211/home/26613695,RMLS,20680632,N,Y,45.554853,-122.6330954
PAST SALE,April-24-2020,Single Family Residential,6514 NE 26th Ave,Portland,OR,97211,355000,2,1.0,CONCORDIA,1522,4791,1923,118,233,,Sold,,,http://www.redfin.com/OR/Portland/6514-NE-26th-Ave-97211/home/26313653,RMLS,20280820,N,Y,45.5700935,-122.6389267
PAST SALE,August-14-2020,Single Family Residential,7041 NE 22nd Ave,Portland,OR,97211,550000,3,3.0,Irvington Park,3514,9147,1953,6,157,,Sold,,,http://www.redfin.com/OR/Portland/7041-NE-22nd-Ave-97211/home/26409769,RMLS,19143078,N,Y,45.5738691,-122.6438354
PAST SALE,July-24-2020,Single Family Residential,1715 NE Killingsworth St,Portland,OR,97211,550000,2,2.5,VERNON/ALBERTA ARTS,2290,4791,1920,27,240,,Sold,,,http://www.redfin.com/OR/Portland/1715-NE-Killingsworth-St-97211/home/26571379,RMLS,20040889,N,Y,45.5628965,-122.6476584
PAST SALE,,Single Family Residential,2737 NE Dekum St,Portland,OR,97211,255000,3,1.0,,1166,4000,1978,,219,,,,,http://www.redfin.com/OR/Portland/2737-NE-Dekum-St-97211/home/26609539,,,N,Y,45.5721555,-122.6372396
PAST SALE,August-6-2020,Single Family Residential,1420 NE Marine Dr,Portland,OR,97211,419000,3,2.0,Portland North,1836,10890,1982,14,228,,Sold,,,http://www.redfin.com/OR/Portland/1420-NE-Marine-Dr-97211/home/26300409,RMLS,19478926,N,Y,45.6000999,-122.6506496
PAST SALE,April-3-2020,Single Family Residential,3015 NE Dekum St,Portland,OR,97211,376000,3,2.0,Portland Northeast,2072,9147,1943,139,181,,Sold,,,http://www.redfin.com/OR/Portland/3015-NE-Dekum-St-97211/home/26333025,RMLS,20536610,N,Y,45.5721391,-122.634593
PAST SALE,August-11-2020,Single Family Residential,5949 NE 24th Ave,Portland,OR,97211,567875,4,3.0,CONCORDIA / ALBERTA,3845,5662,1939,9,148,,Sold,,,http://www.redfin.com/OR/Portland/5949-NE-24th-Ave-97211/home/26548542,RMLS,20229560,N,Y,45.5660302,-122.6415974
